sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1782503672.4771266,34034.1052726,191606.40625,194983.84375,444421.625,532896.875,194886.5625,203600.796875,190871.203125,234568.0625
1782503672.4772377,34034.1053436,191595.671875,194972.21875,444391.5,532868.625,194858.671875,203580.953125,190852.96875,234529.984375
1782503672.4774535,34034.1054185,191587.0,194963.28125,444358.34375,532853.4375,194833.015625,203560.828125,190833.390625,234486.796875
1782503672.4775436,34034.1054791,191585.21875,194958.453125,444346.53125,532852.125,194826.578125,203549.75,190825.53125,234484.65625
1782503672.477575,34034.1055088,191573.0625,194945.578125,444365.40625,532851.125,194835.875,203553.234375,190822.484375,234524.171875
1782503672.4776738,34034.1055348,191598.71875,194977.3125,444418.3125,532880.5625,194877.71875,203600.265625,190862.984375,234585.5
1782503672.4778528,34034.1055608,191620.53125,195007.453125,444411.4375,532893.625,194884.78125,203610.90625,190885.6875,234572.265625
1782503672.5081716,34034.1356883,191614.0,194998.328125,444371.21875,532878.9375,194859.390625,203585.515625,190864.6875,234523.28125
1782503672.5086544,34034.1358039,191609.625,194987.78125,444355.28125,532874.625,194851.515625,203573.703125,190856.015625,234518.8125
1782503672.5087373,34034.135918,191613.5625,194994.03125,444391.3125,532890.8125,194878.796875,203597.21875,190870.578125,234574.953125
1782503672.5088234,34034.1360147,191610.875,194990.375,444412.6875,532884.0,194887.46875,203608.21875,190870.046875,234603.390625
1782503672.508856,34034.1360738,191599.875,194976.953125,444377.09375,532858.125,194858.859375,203584.796875,190852.4375,234560.46875
1782503672.508959,34034.1361265,191591.296875,194970.34375,444342.40625,532847.3125,194838.203125,203561.453125,190835.453125,234514.15625
1782503672.5090704,34034.1361841,191590.125,194968.90625,444332.84375,532853.25,194836.671875,203552.515625,190830.53125,234511.203125
1782503672.5091777,34034.1363002,191593.796875,194975.53125,444370.84375,532866.875,194864.578125,203575.3125,190845.8125,234567.625
1782503672.5093482,34034.1363443,191584.234375,194965.78125,444384.25,532852.3125,194867.796875,203579.25,190839.734375,234588.8125
1782503672.5094302,34034.1363935,191579.21875,194959.53125,444348.15625,532831.5625,194840.796875,203559.046875,190827.40625,234546.15625
1782503672.5098317,34034.1364259,191580.921875,194961.3125,444318.375,532826.375,194825.140625,203548.40625,190826.953125,234505.03125
1782503672.5100193,34034.1364584,191587.890625,194968.375,444323.03125,532836.8125,194831.9375,203556.0,190837.328125,234516.65625
1782503672.5103295,34034.1364819,191589.234375,194972.578125,444358.4375,532850.6875,194856.53125,203579.15625,190851.625,234567.890625
1782503672.5103836,34034.1365045,191584.328125,194969.71875,444378.28125,532845.875,194866.0,203588.109375,190853.78125,234587.921875
1782503672.5104902,34034.1365208,191571.265625,194959.96875,444338.75,532819.5625,194838.46875,203563.6875,190835.71875,234539.375
1782503672.5105505,34034.136537,191569.65625,194960.234375,444305.40625,532812.75,194823.984375,203548.859375,190829.71875,234494.484375
1782503672.5386927,34034.1677683,191580.296875,194968.28125,444304.34375,532826.1875,194831.140625,203552.78125,190837.0625,234498.875
1782503672.5401514,34034.1679224,191582.4375,194969.453125,444337.21875,532838.4375,194852.0625,203569.78125,190840.8125,234547.140625
1782503672.540294,34034.1679535,191577.703125,194964.0,444354.84375,532833.875,194855.453125,203578.171875,190839.734375,234568.875
1782503672.5405996,34034.1679752,191573.859375,194960.0625,444327.125,532820.125,194832.65625,203561.28125,190830.796875,234527.203125
1782503672.540669,34034.1679803,191568.3125,194955.59375,444298.0625,532810.375,194814.328125,203543.40625,190816.765625,234484.65625
1782503672.5409694,34034.1679821,191585.84375,194973.109375,444312.75,532831.25,194833.8125,203558.15625,190834.828125,234506.375
1782503672.5410454,34034.1679837,191607.75,194994.578125,444366.46875,532864.8125,194878.15625,203600.34375,190869.875,234577.359375
1782503672.5411193,34034.167986,191608.109375,194994.921875,444385.875,532862.9375,194889.609375,203615.109375,190875.140625,234603.296875
1782503672.5414755,34034.1679879,191599.078125,194988.9375,444352.625,532843.0625,194865.015625,203595.34375,190861.46875,234555.734375
1782503672.541551,34034.1681387,191587.453125,194973.734375,444314.0625,532830.125,194839.546875,203567.453125,190839.203125,234503.0625
1782503672.5416186,34034.1681446,191582.4375,194967.296875,444303.0,532828.0,194832.921875,203557.703125,190832.140625,234497.171875
1782503672.5417945,34034.1681464,191582.890625,194969.09375,444331.5,532838.0,194848.03125,203575.40625,190840.453125,234543.03125
1782503672.5698264,34034.197868,191587.8125,194975.625,444360.84375,532843.5,194863.5,203594.453125,190853.15625,234577.453125
1782503672.570624,34034.1980981,191578.515625,194969.71875,444330.0,532823.3125,194841.328125,203576.390625,190843.765625,234535.796875
1782503672.5713477,34034.1981844,191569.5625,194961.3125,444292.1875,532806.875,194817.71875,203552.96875,190831.421875,234484.390625
1782503672.5714335,34034.1982635,191571.359375,194962.203125,444280.375,532810.25,194816.828125,203545.09375,190828.296875,234476.6875
1782503672.5717146,34034.1983174,191581.734375,194967.921875,444318.8125,532826.875,194846.25,203566.375,190839.03125,234527.203125
1782503672.5717957,34034.1983529,191588.25,194974.359375,444350.71875,532832.375,194865.203125,203586.21875,190847.515625,234560.296875
1782503672.5718272,34034.1983813,191577.96875,194966.140625,444314.875,532814.1875,194838.734375,203564.953125,190834.640625,234511.921875
1782503672.572074,34034.1984108,191568.9375,194958.890625,444280.625,532803.3125,194822.546875,203548.859375,190825.171875,234463.8125
1782503672.5723333,34034.198457,191571.53125,194959.796875,444280.375,532811.1875,194827.734375,203550.1875,190826.15625,234470.53125
1782503672.5724528,34034.1984744,191578.234375,194966.765625,444316.75,532828.9375,194854.828125,203571.5625,190842.6875,234523.28125
1782503672.57277,34034.1984864,191577.34375,194967.390625,444340.4375,532825.625,194868.59375,203584.4375,190852.34375,234549.03125
1782503672.5728505,34034.1985047,191564.828125,194956.390625,444303.34375,532799.5625,194836.953125,203557.4375,190832.671875,234500.484375
1782503672.572923,34034.1985483,191559.734375,194953.71875,444273.125,532793.75,194815.9375,203541.15625,190822.65625,234457.203125
1782503672.603058,34034.2457552,191567.953125,194959.4375,444272.0625,532804.8125,194822.28125,203544.5625,190830.984375,234466.6875
1782503672.6046295,34034.2457623,191573.140625,194962.296875,444306.5625,532818.5625,194847.234375,203563.78125,190839.734375,234519.4375
1782503672.6051507,34034.2457636,191570.015625,194957.921875,444330.0,532811.4375,194853.84375,203572.640625,190836.25,234546.96875
1782503672.6053157,34034.245765,191568.5,194951.484375,444302.53125,532793.75,194829.171875,203552.078125,190816.765625,234509.859375
1782503672.605689,34034.2457668,191566.625,194947.8125,444274.28125,532784.0625,194811.203125,203535.078125,190807.640625,234469.359375
1782503672.6057703,34034.2457685,191562.140625,194941.46875,444261.3125,532785.625,194808.421875,203526.765625,190805.9375,234464.984375
1782503672.6061459,34034.2457703,191573.953125,194952.640625,444303.53125,532810.0625,194843.03125,203559.140625,190828.03125,234526.578125
1782503672.647521,34034.2765988,191581.8125,194960.953125,444335.0,532814.5625,194863.765625,203582.296875,190840.359375,234563.59375
1782503672.648573,34034.2766689,191577.171875,194958.265625,444303.34375,532795.25,194844.015625,203563.96875,190829.1875,234522.828125
1782503672.6487563,34034.2767152,191578.328125,194960.859375,444279.21875,532792.6875,194833.1875,203552.78125,190827.21875,234484.203125
1782503672.6489177,34034.2767576,191579.578125,194959.4375,444273.75,532796.5,194834.265625,203549.65625,190830.171875,234486.625
1782503672.6491191,34034.2767889,191599.609375,194980.796875,444324.34375,532827.5,194876.46875,203589.359375,190860.484375,234557.703125
1782503672.6495245,34034.2768007,191608.015625,194993.40625,444356.53125,532834.5625,194898.09375,203613.046875,190876.21875,234596.5
1782503672.649634,34034.2768106,191597.734375,194987.515625,444322.40625,532810.5625,194875.390625,203594.71875,190862.625,234551.078125
1782503672.6496832,34034.2768278,191588.515625,194976.0625,444280.8125,532797.125,194849.375,203573.4375,190847.34375,234496.71875
1782503672.677567,34034.3068687,191586.015625,194969.453125,444267.21875,532796.6875,194841.0625,203563.25,190838.484375,234492.15625
1782503672.6783187,34034.3069502,191584.953125,194967.03125,444294.9375,532805.4375,194858.765625,203574.6875,190845.90625,234537.84375
1782503672.678407,34034.3069788,191575.375,194957.828125,444310.5,532793.0,194861.53125,203578.171875,190845.28125,234557.703125
1782503672.67849,34034.3070117,191580.46875,194960.5,444287.0625,532784.4375,194847.046875,203568.171875,190844.828125,234523.546875
1782503672.6787982,34034.3070615,191579.40625,194961.84375,444255.78125,532780.9375,194832.828125,203554.578125,190840.359375,234479.828125
1782503672.708666,34034.3368556,191577.609375,194959.4375,444247.75,532786.25,194831.9375,203547.59375,190837.765625,234477.765625
1782503672.7399194,34034.3678287,191581.453125,194960.78125,444283.84375,532798.1875,194854.375,203565.921875,190841.078125,234526.859375
1782503672.7409234,34034.367891,191583.78125,194964.078125,444311.3125,532797.9375,194866.890625,203581.125,190845.109375,234555.015625
1782503672.7412283,34034.3679099,191581.640625,194965.15625,444283.6875,532782.0,194847.40625,203568.25,190839.296875,234515.046875
1782503672.74133,34034.3679238,191585.578125,194969.359375,444256.0625,532777.25,194835.15625,203558.78125,190837.0625,234475.078125
1782503672.7414203,34034.367939,191584.046875,194967.03125,444248.09375,532776.9375,194831.140625,203553.0625,190833.578125,234472.84375
1782503672.7415938,34034.367968,191586.375,194968.90625,444285.375,532788.1875,194853.21875,203569.59375,190841.171875,234522.65625
1782503672.7416654,34034.3680078,191578.15625,194958.09375,444301.84375,532778.1875,194853.390625,203569.328125,190830.265625,234540.171875
1782503672.786835,34034.4306919,191572.703125,194951.296875,444272.6875,532760.5,194831.765625,203548.9375,190814.265625,234500.125
1782503672.7880347,34034.4310561,191565.015625,194947.453125,444234.9375,532747.0,194806.640625,203523.640625,190801.65625,234448.0
1782503672.7884057,34034.4311349,191570.015625,194954.703125,444232.53125,532756.8125,194807.53125,203523.546875,190807.546875,234449.515625
1782503672.7886755,34034.4311823,191569.484375,194952.109375,444265.8125,532770.125,194827.5625,203541.34375,190815.0625,234495.375
1782503672.7887385,34034.4312128,191572.609375,194957.203125,444297.1875,532774.6875,194842.484375,203561.90625,190827.21875,234526.046875
1782503672.8336933,34034.4618222,191574.3125,194958.8125,444273.9375,532760.625,194828.1875,203551.890625,190824.265625,234491.09375
1782503672.8355339,34034.4619671,191584.234375,194966.859375,444254.34375,532766.0,194821.75,203544.203125,190825.53125,234456.046875
1782503672.8356545,34034.462069,191591.921875,194975.4375,444253.5625,532777.125,194831.3125,203546.96875,190834.828125,234461.234375
1782503672.864609,34034.4934502,191594.953125,194981.078125,444287.15625,532791.6875,194859.296875,203569.5,190849.9375,234509.859375
1782503672.8655503,34034.4935017,191586.90625,194972.9375,444306.125,532787.3125,194865.109375,203575.234375,190850.015625,234530.421875
1782503672.8658226,34034.4935323,191578.15625,194965.25,444275.90625,532767.0625,194842.046875,203553.6875,190837.234375,234487.15625
1782503672.865898,34034.4951397,191575.375,194962.5625,444249.09375,532762.625,194830.15625,203540.71875,190830.359375,234446.75
1782503672.8659232,34034.4955363,191573.234375,194957.28125,444240.21875,532764.3125,194824.609375,203532.578125,190827.21875,234442.984375
1782503672.8659446,34034.4955946,191580.65625,194960.0625,444276.625,532779.0625,194845.890625,203552.34375,190839.46875,234494.3125
1782503672.8660343,34034.4956139,191566.4375,194949.59375,444290.65625,532768.4375,194846.78125,203555.640625,190837.421875,234512.09375
1782503672.8661215,34034.495623,191550.25,194935.65625,444251.65625,532739.375,194816.390625,203532.578125,190819.53125,234465.15625
1782503672.866219,34034.4956319,191555.703125,194937.703125,444224.59375,532736.25,194803.78125,203522.65625,190811.9375,234426.8125
1782503672.8662486,34034.4956419,191558.03125,194934.40625,444213.3125,532738.125,194798.5,203510.9375,190797.1875,234421.359375
1782503672.8662722,34034.4956505,191567.609375,194941.90625,444255.34375,532756.375,194825.5,203534.8125,190808.890625,234476.96875
1782503672.8663282,34034.4956712,191578.859375,194955.765625,444292.625,532764.125,194846.875,203561.734375,190826.859375,234514.6875
1782503672.8664274,34034.4956997,191586.828125,194965.0625,444278.125,532757.8125,194837.390625,203556.0,190829.71875,234486.0
1782503672.8961058,34034.5241767,191590.484375,194970.34375,444258.1875,532758.125,194826.21875,203545.09375,190826.328125,234450.671875
1782503672.8997023,34034.5242699,191593.4375,194968.546875,444249.875,532761.4375,194822.640625,203536.25,190823.375,234445.140625
1782503672.8999367,34034.5243379,191605.6875,194976.78125,444287.78125,532782.8125,194851.875,203562.171875,190842.15625,234497.796875
1782503672.9001284,34034.5244334,191605.6875,194976.59375,444308.53125,532779.0625,194861.890625,203572.640625,190843.3125,234521.75
1782503672.9002075,34034.5245797,191599.515625,194966.59375,444272.5,532755.625,194837.296875,203547.78125,190823.921875,234474.28125
1782503672.900508,34034.5246371,191608.1875,194968.015625,444243.71875,532754.125,194824.34375,203534.375,190818.640625,234431.453125
1782503672.900586,34034.5246879,191612.65625,194967.125,444235.3125,532761.4375,194824.34375,203526.859375,190819.796875,234428.0625
1782503672.900701,34034.5247556,191612.9375,194961.140625,444264.09375,532768.1875,194841.328125,203540.53125,190822.75,234471.328125
1782503672.900841,34034.5248464,191614.0,194952.734375,444283.6875,532759.5625,194847.234375,203549.75,190821.671875,234495.921875
1782503672.9010015,34034.5249256,191632.515625,194968.734375,444275.28125,532764.5,194848.390625,203552.421875,190836.15625,234477.328125
1782503672.9010608,34034.5252263,191641.71875,194979.46875,444254.71875,532769.4375,194840.25,203544.921875,190838.046875,234442.453125
1782503672.9011753,34034.5254497,191633.671875,194969.453125,444236.84375,532761.125,194828.359375,203531.5,190828.109375,234432.890625
1782503672.9268053,34034.5553534,191640.109375,194973.734375,444273.65625,532778.8125,194856.34375,203556.28125,190841.96875,234488.578125
1782503672.9279926,34034.5554087,191636.53125,194968.015625,444291.8125,532775.6875,194861.171875,203561.1875,190833.921875,234510.578125
1782503672.9280775,34034.5554369,191627.234375,194957.375,444255.875,532752.125,194833.640625,203534.90625,190816.40625,234463.640625
